y,x,street_count,highway,ref,geometry
-12.0008344,-77.0437887,3,N/A,N/A,POINT (-77.0437887 -12.0008344)
-11.9996895,-77.0497771,3,N/A,N/A,POINT (-77.0497771 -11.9996895)
-12.0024522,-77.046838,3,N/A,N/A,POINT (-77.046838 -12.0024522)
-11.9992489,-77.0440343,3,N/A,N/A,POINT (-77.0440343 -11.9992489)
-12.0001397,-77.0452355,3,N/A,N/A,POINT (-77.0452355 -12.0001397)
-11.9973948,-77.0492526,1,N/A,N/A,POINT (-77.0492526 -11.9973948)
-11.9998249,-77.0478708,3,N/A,N/A,POINT (-77.0478708 -11.9998249)
-12.0016197,-77.0502593,3,N/A,N/A,POINT (-77.0502593 -12.0016197)
-12.000731,-77.0408311,3,N/A,N/A,POINT (-77.0408311 -12.000731)
-11.9992781,-77.0471857,3,N/A,N/A,POINT (-77.0471857 -11.9992781)
-12.0005231,-77.0449101,4,N/A,N/A,POINT (-77.0449101 -12.0005231)
-11.99689,-77.0472538,1,N/A,N/A,POINT (-77.0472538 -11.99689)
-12.0000248,-77.0428405,3,N/A,N/A,POINT (-77.0428405 -12.0000248)
-12.0003671,-77.0492259,3,N/A,N/A,POINT (-77.0492259 -12.0003671)
-12.000843,-77.0452838,4,N/A,N/A,POINT (-77.0452838 -12.000843)
-12.0033318,-77.0460832,1,N/A,N/A,POINT (-77.0460832 -12.0033318)
-12.0005319,-77.0441664,3,N/A,N/A,POINT (-77.0441664 -12.0005319)
-11.9997226,-77.0455872,4,N/A,N/A,POINT (-77.0455872 -11.9997226)
-11.9993424,-77.0465357,4,N/A,N/A,POINT (-77.0465357 -11.9993424)
-11.9998247,-77.0440649,3,N/A,N/A,POINT (-77.0440649 -11.9998247)
-12.0001128,-77.0458827,4,N/A,N/A,POINT (-77.0458827 -12.0001128)
-12.0004905,-77.0405395,1,N/A,N/A,POINT (-77.0405395 -12.0004905)
-12.0014209,-77.0477143,4,N/A,N/A,POINT (-77.0477143 -12.0014209)
-12.0016535,-77.0497978,4,N/A,N/A,POINT (-77.0497978 -12.0016535)
-12.0007251,-77.0501471,4,N/A,N/A,POINT (-77.0501471 -12.0007251)
-12.0001047,-77.0482148,3,N/A,N/A,POINT (-77.0482148 -12.0001047)
-11.9999677,-77.0466224,3,N/A,N/A,POINT (-77.0466224 -11.9999677)
-11.9992906,-77.0500874,3,N/A,N/A,POINT (-77.0500874 -11.9992906)
-11.9989637,-77.0503816,3,N/A,N/A,POINT (-77.0503816 -11.9989637)
-11.9996544,-77.0406999,4,N/A,N/A,POINT (-77.0406999 -11.9996544)
-11.9996773,-77.0431177,4,N/A,N/A,POINT (-77.0431177 -11.9996773)
-12.0008286,-77.0445284,3,N/A,N/A,POINT (-77.0445284 -12.0008286)
-12.0000202,-77.0495169,3,N/A,N/A,POINT (-77.0495169 -12.0000202)
-12.0019494,-77.0466719,3,N/A,N/A,POINT (-77.0466719 -12.0019494)
-12.0001606,-77.047559,3,N/A,N/A,POINT (-77.047559 -12.0001606)
-11.9997454,-77.0417757,3,N/A,N/A,POINT (-77.0417757 -11.9997454)
-12.0018097,-77.0474056,3,N/A,N/A,POINT (-77.0474056 -12.0018097)
-11.9978093,-77.047801,3,N/A,N/A,POINT (-77.047801 -11.9978093)
-11.9985707,-77.0483573,4,N/A,N/A,POINT (-77.0483573 -11.9985707)
-11.9994744,-77.0443595,4,N/A,N/A,POINT (-77.0443595 -11.9994744)
-12.0012243,-77.0472781,3,N/A,N/A,POINT (-77.0472781 -12.0012243)
-11.9995159,-77.0474926,3,N/A,N/A,POINT (-77.0474926 -11.9995159)
-11.9997072,-77.0424728,4,N/A,N/A,POINT (-77.0424728 -11.9997072)
-11.9988428,-77.0486933,3,N/A,N/A,POINT (-77.0486933 -11.9988428)
-12.0014134,-77.0542484,3,N/A,N/A,POINT (-77.0542484 -12.0014134)
-12.0002037,-77.0398252,3,N/A,N/A,POINT (-77.0398252 -12.0002037)
-11.9993231,-77.0508303,3,N/A,N/A,POINT (-77.0508303 -11.9993231)
-12.0011549,-77.0456881,3,N/A,N/A,POINT (-77.0456881 -12.0011549)
-11.999831,-77.0397589,3,N/A,N/A,POINT (-77.0397589 -11.999831)
-12.0027235,-77.0428473,1,N/A,N/A,POINT (-77.0428473 -12.0027235)
-11.998615,-77.0520549,3,N/A,N/A,POINT (-77.0520549 -11.998615)
-12.0000187,-77.0459581,4,N/A,N/A,POINT (-77.0459581 -12.0000187)
-12.000207,-77.0407598,3,N/A,N/A,POINT (-77.0407598 -12.000207)
-12.0007376,-77.0482806,3,N/A,N/A,POINT (-77.0482806 -12.0007376)
-12.0016496,-77.0396252,3,N/A,N/A,POINT (-77.0396252 -12.0016496)
-11.999868,-77.047193,3,N/A,N/A,POINT (-77.047193 -11.999868)
-11.9993323,-77.0504034,3,N/A,N/A,POINT (-77.0504034 -11.9993323)
-12.0012756,-77.0497521,3,N/A,N/A,POINT (-77.0497521 -12.0012756)
-12.0008251,-77.0446429,3,N/A,N/A,POINT (-77.0446429 -12.0008251)
-12.0009001,-77.0432059,3,N/A,N/A,POINT (-77.0432059 -12.0009001)
-12.0021118,-77.0395578,3,N/A,N/A,POINT (-77.0395578 -12.0021118)
-11.9979422,-77.0430504,1,N/A,N/A,POINT (-77.0430504 -11.9979422)
-12.0015267,-77.0530492,3,N/A,N/A,POINT (-77.0530492 -12.0015267)
-11.9979416,-77.04393,1,N/A,N/A,POINT (-77.04393 -11.9979416)
-12.0003911,-77.0485669,4,N/A,N/A,POINT (-77.0485669 -12.0003911)
-11.9990655,-77.0419458,3,N/A,N/A,POINT (-77.0419458 -11.9990655)
-11.9996309,-77.0468965,3,N/A,N/A,POINT (-77.0468965 -11.9996309)
-12.0022262,-77.0470475,3,N/A,N/A,POINT (-77.0470475 -12.0022262)
-11.9995901,-77.0437661,3,N/A,N/A,POINT (-77.0437661 -11.9995901)
-12.0003936,-77.0418875,3,N/A,N/A,POINT (-77.0418875 -12.0003936)
-11.9996881,-77.0409643,3,N/A,N/A,POINT (-77.0409643 -11.9996881)
-12.001745,-77.0464114,3,N/A,N/A,POINT (-77.0464114 -12.001745)
-12.0011106,-77.0427964,3,N/A,N/A,POINT (-77.0427964 -12.0011106)
-12.0004884,-77.0472904,3,N/A,N/A,POINT (-77.0472904 -12.0004884)
-11.9990031,-77.0468288,3,N/A,N/A,POINT (-77.0468288 -11.9990031)
-12.0002884,-77.0408394,3,N/A,N/A,POINT (-77.0408394 -12.0002884)
-11.9993904,-77.0493907,4,N/A,N/A,POINT (-77.0493907 -11.9993904)
-11.9984124,-77.0478983,3,N/A,N/A,POINT (-77.0478983 -11.9984124)
-12.0050277,-77.0495283,3,N/A,N/A,POINT (-77.0495283 -12.0050277)
-12.0006229,-77.0435484,3,N/A,N/A,POINT (-77.0435484 -12.0006229)
-12.0015965,-77.0469571,3,N/A,N/A,POINT (-77.0469571 -12.0015965)
-12.0005717,-77.0417308,3,N/A,N/A,POINT (-77.0417308 -12.0005717)
-12.0004846,-77.0455835,3,N/A,N/A,POINT (-77.0455835 -12.0004846)
-11.9993744,-77.0427385,4,N/A,N/A,POINT (-77.0427385 -11.9993744)
-12.0006758,-77.04895,3,N/A,N/A,POINT (-77.04895 -12.0006758)
-12.001857,-77.0425615,3,N/A,N/A,POINT (-77.0425615 -12.001857)
-12.0017487,-77.0498111,3,N/A,N/A,POINT (-77.0498111 -12.0017487)
-11.99911,-77.049036,3,N/A,N/A,POINT (-77.049036 -11.99911)
-12.0000595,-77.0421812,4,N/A,N/A,POINT (-77.0421812 -12.0000595)
-12.0003163,-77.046331,3,N/A,N/A,POINT (-77.046331 -12.0003163)
-11.9991206,-77.04357,3,N/A,N/A,POINT (-77.04357 -11.9991206)
-11.9982901,-77.0479992,3,N/A,N/A,POINT (-77.0479992 -11.9982901)
-11.9991284,-77.0423389,3,N/A,N/A,POINT (-77.0423389 -11.9991284)
-11.9998245,-77.0500316,3,N/A,N/A,POINT (-77.0500316 -11.9998245)
-12.0008879,-77.0433353,3,N/A,N/A,POINT (-77.0433353 -12.0008879)
-12.0008325,-77.0438932,3,N/A,N/A,POINT (-77.0438932 -12.0008325)
-12.0010744,-77.0480022,3,N/A,N/A,POINT (-77.0480022 -12.0010744)
-12.0007204,-77.0401904,3,N/A,N/A,POINT (-77.0401904 -12.0007204)
-11.9983911,-77.0408108,1,N/A,N/A,POINT (-77.0408108 -11.9983911)
-11.9998136,-77.0455136,3,N/A,N/A,POINT (-77.0455136 -11.9998136)
-11.9994948,-77.0414762,3,N/A,N/A,POINT (-77.0414762 -11.9994948)
-12.0026645,-77.0493905,3,N/A,N/A,POINT (-77.0493905 -12.0026645)
-12.0002836,-77.0500863,3,N/A,N/A,POINT (-77.0500863 -12.0002836)
-12.0013249,-77.0398622,3,N/A,N/A,POINT (-77.0398622 -12.0013249)
-11.9994126,-77.0421396,3,N/A,N/A,POINT (-77.0421396 -11.9994126)
-12.0015137,-77.0476386,4,N/A,N/A,POINT (-77.0476386 -12.0015137)
-11.9995574,-77.0475467,3,N/A,N/A,POINT (-77.0475467 -11.9995574)
-12.003063,-77.0498422,3,N/A,N/A,POINT (-77.0498422 -12.003063)
-12.0056874,-77.0511459,4,N/A,N/A,POINT (-77.0511459 -12.0056874)
-12.0044329,-77.0488234,3,N/A,N/A,POINT (-77.0488234 -12.0044329)
-12.003684,-77.0498327,3,N/A,N/A,POINT (-77.0498327 -12.003684)
-12.0035365,-77.0505359,3,N/A,N/A,POINT (-77.0505359 -12.0035365)
-12.0039203,-77.0475151,1,N/A,N/A,POINT (-77.0475151 -12.0039203)
-12.0035611,-77.0489321,4,N/A,N/A,POINT (-77.0489321 -12.0035611)
-12.0042318,-77.0505062,3,N/A,N/A,POINT (-77.0505062 -12.0042318)
-12.0032465,-77.0496809,3,N/A,N/A,POINT (-77.0496809 -12.0032465)
-12.0025711,-77.0524912,3,N/A,N/A,POINT (-77.0524912 -12.0025711)
-12.0058655,-77.0520384,3,N/A,N/A,POINT (-77.0520384 -12.0058655)
-12.003951,-77.0504565,3,N/A,N/A,POINT (-77.0504565 -12.003951)
-12.0035054,-77.0505697,3,N/A,N/A,POINT (-77.0505697 -12.0035054)
-12.0048385,-77.052499,3,N/A,N/A,POINT (-77.052499 -12.0048385)
-12.0052006,-77.0473819,1,N/A,N/A,POINT (-77.0473819 -12.0052006)
-12.0056688,-77.0500475,3,N/A,N/A,POINT (-77.0500475 -12.0056688)
-12.0054465,-77.0506645,3,N/A,N/A,POINT (-77.0506645 -12.0054465)
-12.0033112,-77.0490294,3,N/A,N/A,POINT (-77.0490294 -12.0033112)
-12.0048137,-77.0512945,5,N/A,N/A,POINT (-77.0512945 -12.0048137)
-12.0029252,-77.0488139,1,N/A,N/A,POINT (-77.0488139 -12.0029252)
-12.0105184,-77.050385,3,N/A,N/A,POINT (-77.050385 -12.0105184)
-12.0139143,-77.0490034,3,N/A,N/A,POINT (-77.0490034 -12.0139143)
-12.0101622,-77.0529538,3,N/A,N/A,POINT (-77.0529538 -12.0101622)
-12.0060161,-77.0484427,4,N/A,N/A,POINT (-77.0484427 -12.0060161)
-12.0105825,-77.0477324,3,N/A,N/A,POINT (-77.0477324 -12.0105825)
-12.0117131,-77.0490402,3,N/A,N/A,POINT (-77.0490402 -12.0117131)
-12.0057941,-77.0490433,3,N/A,N/A,POINT (-77.0490433 -12.0057941)
-12.0114005,-77.0478303,4,N/A,N/A,POINT (-77.0478303 -12.0114005)
-12.0054678,-77.0488541,3,N/A,N/A,POINT (-77.0488541 -12.0054678)
-12.0080281,-77.0498771,3,N/A,N/A,POINT (-77.0498771 -12.0080281)
-12.0058906,-77.0494967,3,N/A,N/A,POINT (-77.0494967 -12.0058906)
-12.0109956,-77.0473745,4,N/A,N/A,POINT (-77.0473745 -12.0109956)
-12.0082341,-77.0515665,3,N/A,N/A,POINT (-77.0515665 -12.0082341)
-12.0063746,-77.0458672,1,N/A,N/A,POINT (-77.0458672 -12.0063746)
-12.0115893,-77.0487564,3,N/A,N/A,POINT (-77.0487564 -12.0115893)
-12.0112083,-77.0488502,3,N/A,N/A,POINT (-77.0488502 -12.0112083)
-12.0086116,-77.0489345,1,N/A,N/A,POINT (-77.0489345 -12.0086116)
-12.0138382,-77.0481439,1,N/A,N/A,POINT (-77.0481439 -12.0138382)
-12.0075387,-77.0489987,1,N/A,N/A,POINT (-77.0489987 -12.0075387)
-12.0126194,-77.0489786,3,N/A,N/A,POINT (-77.0489786 -12.0126194)
-12.0061487,-77.0510516,4,N/A,N/A,POINT (-77.0510516 -12.0061487)
-12.0104383,-77.0474549,3,N/A,N/A,POINT (-77.0474549 -12.0104383)
-12.0131419,-77.0485148,3,N/A,N/A,POINT (-77.0485148 -12.0131419)
-12.0059877,-77.0499527,4,N/A,N/A,POINT (-77.0499527 -12.0059877)
-12.0065248,-77.049049,3,N/A,N/A,POINT (-77.049049 -12.0065248)
-12.0109424,-77.0495828,3,N/A,N/A,POINT (-77.0495828 -12.0109424)
-12.0070403,-77.0494159,3,N/A,N/A,POINT (-77.0494159 -12.0070403)
-12.0138397,-77.0486647,3,N/A,N/A,POINT (-77.0486647 -12.0138397)
-12.010344,-77.0475169,1,N/A,N/A,POINT (-77.0475169 -12.010344)
-12.0106957,-77.0484322,1,N/A,N/A,POINT (-77.0484322 -12.0106957)
-12.0117299,-77.0490791,3,N/A,N/A,POINT (-77.0490791 -12.0117299)
-12.0107884,-77.0471412,3,N/A,N/A,POINT (-77.0471412 -12.0107884)
-12.0118292,-77.0493062,3,N/A,N/A,POINT (-77.0493062 -12.0118292)
-12.0115779,-77.0480921,3,N/A,N/A,POINT (-77.0480921 -12.0115779)
-12.0057415,-77.0487964,3,N/A,N/A,POINT (-77.0487964 -12.0057415)
-12.0110833,-77.0484814,3,N/A,N/A,POINT (-77.0484814 -12.0110833)
-12.0063546,-77.048923,3,N/A,N/A,POINT (-77.048923 -12.0063546)
-12.0108632,-77.0486516,1,N/A,N/A,POINT (-77.0486516 -12.0108632)
-12.0105187,-77.0468329,1,N/A,N/A,POINT (-77.0468329 -12.0105187)
-12.0077892,-77.0516542,3,N/A,N/A,POINT (-77.0516542 -12.0077892)
-12.0113356,-77.0482965,3,N/A,N/A,POINT (-77.0482965 -12.0113356)
-12.0134735,-77.0482572,3,N/A,N/A,POINT (-77.0482572 -12.0134735)
-11.9821815,-77.0595536,1,N/A,N/A,POINT (-77.0595536 -11.9821815)
-11.9822226,-77.060881,3,N/A,N/A,POINT (-77.060881 -11.9822226)
-11.9829075,-77.0607672,3,N/A,N/A,POINT (-77.0607672 -11.9829075)
-11.9828385,-77.0603026,3,N/A,N/A,POINT (-77.0603026 -11.9828385)
-11.9822944,-77.0603922,3,N/A,N/A,POINT (-77.0603922 -11.9822944)
-12.0144393,-77.0480273,1,N/A,N/A,POINT (-77.0480273 -12.0144393)
-11.9646585,-77.0352586,3,N/A,N/A,POINT (-77.0352586 -11.9646585)
-11.9648799,-77.0350162,3,N/A,N/A,POINT (-77.0350162 -11.9648799)
-11.9661447,-77.0350992,3,N/A,N/A,POINT (-77.0350992 -11.9661447)
-11.9662373,-77.0354083,3,N/A,N/A,POINT (-77.0354083 -11.9662373)
-11.9701686,-77.0391557,1,N/A,N/A,POINT (-77.0391557 -11.9701686)
-11.9743673,-77.0398836,3,N/A,N/A,POINT (-77.0398836 -11.9743673)
-11.9778761,-77.0555056,3,N/A,N/A,POINT (-77.0555056 -11.9778761)
-12.0025244,-77.0616688,3,N/A,N/A,POINT (-77.0616688 -12.0025244)
-12.0081634,-77.0610618,3,N/A,N/A,POINT (-77.0610618 -12.0081634)
-12.0045819,-77.0616608,3,N/A,N/A,POINT (-77.0616608 -12.0045819)
-12.0108833,-77.0529773,4,N/A,N/A,POINT (-77.0529773 -12.0108833)
-12.0014112,-77.0547238,4,N/A,N/A,POINT (-77.0547238 -12.0014112)
-12.0015258,-77.0547111,3,N/A,N/A,POINT (-77.0547111 -12.0015258)
-12.0020323,-77.0546445,3,N/A,N/A,POINT (-77.0546445 -12.0020323)
-12.0028279,-77.054866,3,N/A,N/A,POINT (-77.054866 -12.0028279)
-12.0033201,-77.0547888,4,N/A,N/A,POINT (-77.0547888 -12.0033201)
-12.0033551,-77.0544296,3,N/A,N/A,POINT (-77.0544296 -12.0033551)
-12.0038061,-77.0543483,4,N/A,N/A,POINT (-77.0543483 -12.0038061)
-12.0042937,-77.0542597,3,N/A,N/A,POINT (-77.0542597 -12.0042937)
-12.0047314,-77.0541722,3,N/A,N/A,POINT (-77.0541722 -12.0047314)
-12.0051488,-77.0540887,3,N/A,N/A,POINT (-77.0540887 -12.0051488)
-12.0055783,-77.0540008,3,N/A,N/A,POINT (-77.0540008 -12.0055783)
-12.0066677,-77.0537899,3,N/A,N/A,POINT (-77.0537899 -12.0066677)
-12.0067758,-77.0537705,3,N/A,N/A,POINT (-77.0537705 -12.0067758)
-12.0073448,-77.0539591,3,N/A,N/A,POINT (-77.0539591 -12.0073448)
-12.008562,-77.0534172,3,N/A,N/A,POINT (-77.0534172 -12.008562)
-12.0109513,-77.0528769,5,N/A,N/A,POINT (-77.0528769 -12.0109513)
-11.9794709,-77.0590801,3,N/A,N/A,POINT (-77.0590801 -11.9794709)
-11.9797542,-77.0590547,3,N/A,N/A,POINT (-77.0590547 -11.9797542)
-11.9798703,-77.0595528,3,N/A,N/A,POINT (-77.0595528 -11.9798703)
-11.9829865,-77.0582713,4,N/A,N/A,POINT (-77.0582713 -11.9829865)
-11.9831037,-77.058805,4,N/A,N/A,POINT (-77.058805 -11.9831037)
-11.9832295,-77.0587721,4,N/A,N/A,POINT (-77.0587721 -11.9832295)
-11.9834484,-77.0587966,3,N/A,N/A,POINT (-77.0587966 -11.9834484)
-11.9903184,-77.0569464,3,N/A,N/A,POINT (-77.0569464 -11.9903184)
-11.9958875,-77.0629937,3,N/A,N/A,POINT (-77.0629937 -11.9958875)
-11.9951092,-77.0632385,3,N/A,N/A,POINT (-77.0632385 -11.9951092)
-11.9964112,-77.0629051,3,N/A,N/A,POINT (-77.0629051 -11.9964112)
-11.9929966,-77.0635937,3,motorway_junction,15,POINT (-77.0635937 -11.9929966)
-11.989771,-77.0636519,3,N/A,N/A,POINT (-77.0636519 -11.989771)
-11.9901968,-77.0636416,3,N/A,N/A,POINT (-77.0636416 -11.9901968)
-11.9899794,-77.0632031,3,N/A,N/A,POINT (-77.0632031 -11.9899794)
-11.9914086,-77.0636952,5,N/A,N/A,POINT (-77.0636952 -11.9914086)
-11.9901467,-77.063616,3,N/A,N/A,POINT (-77.063616 -11.9901467)
-11.9898018,-77.0629324,3,N/A,N/A,POINT (-77.0629324 -11.9898018)
-11.9892116,-77.0639035,3,N/A,N/A,POINT (-77.0639035 -11.9892116)
-11.986013,-77.0646575,3,N/A,N/A,POINT (-77.0646575 -11.986013)
-12.0035083,-77.0617835,3,N/A,N/A,POINT (-77.0617835 -12.0035083)
-11.9983124,-77.0627519,3,motorway_junction,14A,POINT (-77.0627519 -11.9983124)
-12.0041437,-77.0610553,3,N/A,N/A,POINT (-77.0610553 -12.0041437)
-11.990944,-77.0527756,1,N/A,N/A,POINT (-77.0527756 -11.990944)
-12.0082025,-77.0613219,3,motorway_junction,14A,POINT (-77.0613219 -12.0082025)
-12.0082344,-77.060489,3,N/A,N/A,POINT (-77.060489 -12.0082344)
-12.0053953,-77.0613635,3,N/A,N/A,POINT (-77.0613635 -12.0053953)
-12.0057043,-77.0613099,3,crossing,N/A,POINT (-77.0613099 -12.0057043)
-12.0075484,-77.0610073,3,N/A,N/A,POINT (-77.0610073 -12.0075484)
-11.9800227,-77.0590474,1,N/A,N/A,POINT (-77.0590474 -11.9800227)
-11.9800823,-77.0590393,1,N/A,N/A,POINT (-77.0590393 -11.9800823)
-11.9911225,-77.063739,3,N/A,N/A,POINT (-77.063739 -11.9911225)
-11.9893201,-77.0598071,3,N/A,N/A,POINT (-77.0598071 -11.9893201)
-12.0078905,-77.057847,3,N/A,N/A,POINT (-77.057847 -12.0078905)
-11.9893001,-77.0596727,3,N/A,N/A,POINT (-77.0596727 -11.9893001)
-11.985872,-77.060795,3,N/A,N/A,POINT (-77.060795 -11.985872)
-12.0073351,-77.0537584,4,N/A,N/A,POINT (-77.0537584 -12.0073351)
-11.9808465,-77.0411627,4,N/A,N/A,POINT (-77.0411627 -11.9808465)
-11.9858854,-77.061655,3,N/A,N/A,POINT (-77.061655 -11.9858854)
-11.9896124,-77.0617353,3,N/A,N/A,POINT (-77.0617353 -11.9896124)
-11.9897524,-77.0617124,3,N/A,N/A,POINT (-77.0617124 -11.9897524)
-12.0019084,-77.0576834,3,N/A,N/A,POINT (-77.0576834 -12.0019084)
-12.0020759,-77.0576744,3,N/A,N/A,POINT (-77.0576744 -12.0020759)
-11.9972066,-77.0583984,3,N/A,N/A,POINT (-77.0583984 -11.9972066)
-11.9931652,-77.059228,3,N/A,N/A,POINT (-77.059228 -11.9931652)
-11.9924677,-77.0591577,3,N/A,N/A,POINT (-77.0591577 -11.9924677)
-11.9892068,-77.058067,3,N/A,N/A,POINT (-77.058067 -11.9892068)
-11.9890678,-77.0580776,3,N/A,N/A,POINT (-77.0580776 -11.9890678)
-11.9897349,-77.0636873,3,N/A,N/A,POINT (-77.0636873 -11.9897349)
-12.0035861,-77.0547017,3,N/A,N/A,POINT (-77.0547017 -12.0035861)
-11.9831069,-77.0646921,3,N/A,N/A,POINT (-77.0646921 -11.9831069)
-11.9838299,-77.0634549,3,N/A,N/A,POINT (-77.0634549 -11.9838299)
-11.9738093,-77.0475283,3,N/A,N/A,POINT (-77.0475283 -11.9738093)
-12.0078745,-77.0577295,3,N/A,N/A,POINT (-77.0577295 -12.0078745)
-12.0049546,-77.0616782,3,N/A,N/A,POINT (-77.0616782 -12.0049546)
-11.9959955,-77.060937,3,N/A,N/A,POINT (-77.060937 -11.9959955)
-11.9958115,-77.0609836,3,N/A,N/A,POINT (-77.0609836 -11.9958115)
-11.9956183,-77.0603475,3,N/A,N/A,POINT (-77.0603475 -11.9956183)
-11.9957661,-77.0603219,3,N/A,N/A,POINT (-77.0603219 -11.9957661)
-11.978116,-77.0654641,3,N/A,N/A,POINT (-77.0654641 -11.978116)
-11.9777034,-77.0652317,3,N/A,N/A,POINT (-77.0652317 -11.9777034)
-11.9796844,-77.0652542,3,N/A,N/A,POINT (-77.0652542 -11.9796844)
-11.9789592,-77.0655332,3,N/A,N/A,POINT (-77.0655332 -11.9789592)
-11.9877793,-77.0571689,4,N/A,N/A,POINT (-77.0571689 -11.9877793)
-11.987798,-77.0572522,4,N/A,N/A,POINT (-77.0572522 -11.987798)
-11.9766351,-77.0576443,4,N/A,N/A,POINT (-77.0576443 -11.9766351)
-11.9736224,-77.0518076,3,N/A,N/A,POINT (-77.0518076 -11.9736224)
-11.9753303,-77.0539216,3,N/A,N/A,POINT (-77.0539216 -11.9753303)
-11.9777669,-77.0551323,3,N/A,N/A,POINT (-77.0551323 -11.9777669)
-12.008048,-77.0520934,3,N/A,N/A,POINT (-77.0520934 -12.008048)
-12.0053767,-77.0481367,1,N/A,N/A,POINT (-77.0481367 -12.0053767)
-11.9837704,-77.063018,3,N/A,N/A,POINT (-77.063018 -11.9837704)
-11.9838576,-77.0629854,3,N/A,N/A,POINT (-77.0629854 -11.9838576)
-11.9833099,-77.0592942,3,N/A,N/A,POINT (-77.0592942 -11.9833099)
-11.9831929,-77.0593213,3,N/A,N/A,POINT (-77.0593213 -11.9831929)
-11.9771229,-77.0629831,4,N/A,N/A,POINT (-77.0629831 -11.9771229)
-11.9791736,-77.0592678,3,N/A,N/A,POINT (-77.0592678 -11.9791736)
-11.9771898,-77.0626662,3,N/A,N/A,POINT (-77.0626662 -11.9771898)
-11.9977298,-77.0551593,4,N/A,N/A,POINT (-77.0551593 -11.9977298)
-11.993798,-77.0589452,3,N/A,N/A,POINT (-77.0589452 -11.993798)
-11.9948308,-77.0589539,3,N/A,N/A,POINT (-77.0589539 -11.9948308)
-11.9948026,-77.0587822,3,N/A,N/A,POINT (-77.0587822 -11.9948026)
-11.9957623,-77.0608155,3,N/A,N/A,POINT (-77.0608155 -11.9957623)
-11.9959352,-77.060762,3,N/A,N/A,POINT (-77.060762 -11.9959352)
-12.0022364,-77.059839,3,N/A,N/A,POINT (-77.059839 -12.0022364)
-12.0031754,-77.0613624,3,N/A,N/A,POINT (-77.0613624 -12.0031754)
-12.0029421,-77.0613038,3,N/A,N/A,POINT (-77.0613038 -12.0029421)
-11.9770751,-77.0626869,4,N/A,N/A,POINT (-77.0626869 -11.9770751)
-11.9889196,-77.0571126,4,N/A,N/A,POINT (-77.0571126 -11.9889196)
-11.9889462,-77.0569368,4,N/A,N/A,POINT (-77.0569368 -11.9889462)
-11.988751,-77.0569478,3,N/A,N/A,POINT (-77.0569478 -11.988751)
-11.9945867,-77.0563421,3,N/A,N/A,POINT (-77.0563421 -11.9945867)
-11.9945775,-77.0565172,3,N/A,N/A,POINT (-77.0565172 -11.9945775)
-11.9969948,-77.0555082,3,N/A,N/A,POINT (-77.0555082 -11.9969948)
-11.9958852,-77.0556727,3,N/A,N/A,POINT (-77.0556727 -11.9958852)
-12.0076179,-77.0507629,4,N/A,N/A,POINT (-77.0507629 -12.0076179)
-12.0014633,-77.0434264,3,N/A,N/A,POINT (-77.0434264 -12.0014633)
-12.0032845,-77.0461318,3,N/A,N/A,POINT (-77.0461318 -12.0032845)
-11.9889568,-77.0569239,4,N/A,N/A,POINT (-77.0569239 -11.9889568)
-11.9889104,-77.0570386,4,N/A,N/A,POINT (-77.0570386 -11.9889104)
-11.9889787,-77.0569335,4,N/A,N/A,POINT (-77.0569335 -11.9889787)
-11.9890459,-77.0570327,4,N/A,N/A,POINT (-77.0570327 -11.9890459)
-12.0036667,-77.0579921,3,N/A,N/A,POINT (-77.0579921 -12.0036667)
-12.0038321,-77.0579312,3,N/A,N/A,POINT (-77.0579312 -12.0038321)
-11.9987131,-77.0553636,3,N/A,N/A,POINT (-77.0553636 -11.9987131)
-11.999501,-77.0553561,3,N/A,N/A,POINT (-77.0553561 -11.999501)
-12.0014341,-77.054807,4,N/A,N/A,POINT (-77.054807 -12.0014341)
-12.0015155,-77.0549123,4,N/A,N/A,POINT (-77.0549123 -12.0015155)
-12.0101431,-77.0528704,1,N/A,N/A,POINT (-77.0528704 -12.0101431)
-12.0021374,-77.0460204,1,N/A,N/A,POINT (-77.0460204 -12.0021374)
-12.0105657,-77.0502406,3,N/A,N/A,POINT (-77.0502406 -12.0105657)
-11.9944513,-77.0564242,3,N/A,N/A,POINT (-77.0564242 -11.9944513)
-12.0040418,-77.0528767,5,N/A,N/A,POINT (-77.0528767 -12.0040418)
-12.0071604,-77.0537013,3,N/A,N/A,POINT (-77.0537013 -12.0071604)
-12.0038842,-77.0544297,3,N/A,N/A,POINT (-77.0544297 -12.0038842)
-12.0039022,-77.0545358,3,N/A,N/A,POINT (-77.0545358 -12.0039022)
-11.9975775,-77.0553311,4,N/A,N/A,POINT (-77.0553311 -11.9975775)
-11.996025,-77.0556193,3,N/A,N/A,POINT (-77.0556193 -11.996025)
-11.9962928,-77.0554463,3,N/A,N/A,POINT (-77.0554463 -11.9962928)
-11.9974515,-77.0551501,3,N/A,N/A,POINT (-77.0551501 -11.9974515)
-11.9975784,-77.0552278,4,N/A,N/A,POINT (-77.0552278 -11.9975784)
-11.9974087,-77.0554041,3,bus_stop,N/A,POINT (-77.0554041 -11.9974087)
-12.0109316,-77.0527756,4,N/A,N/A,POINT (-77.0527756 -12.0109316)
-12.0014123,-77.0543984,3,N/A,N/A,POINT (-77.0543984 -12.0014123)
-12.001526,-77.0544043,3,N/A,N/A,POINT (-77.0544043 -12.001526)
