osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,access,ref,bridge,junction
118291924,False,,Jirón Ollantaytambo,residential,,False,26.802,"LINESTRING (-77.0490378 -11.9804574, -77.0492747 -11.9805237)",,N/A,,
118291924,False,,Jirón Ollantaytambo,residential,,True,38.431,"LINESTRING (-77.0490378 -11.9804574, -77.0486996 -11.9803574)",,N/A,,
118291975,False,,Jirón Rio Sapi,residential,,True,80.246,"LINESTRING (-77.0490378 -11.9804574, -77.0492376 -11.9797627)",,N/A,,
118291903,False,,Jirón Huarocondo,residential,,False,49.682,"LINESTRING (-77.0479539 -11.9836406, -77.0483939 -11.9837605)",,N/A,,
"[118291901, 118291958]",False,,"['Jirón Pisac', 'Jirón Rio Sapi']",residential,,True,122.283,"LINESTRING (-77.0479539 -11.9836406, -77.048163 -11.9841543, -77.048188 -11.9841776, -77.0482216 -11.9841856, -77.0482516 -11.9841816, -77.0482799 -11.9841591, -77.0483939 -11.9837605)",,N/A,,
118291958,False,,Jirón Rio Sapi,residential,,False,26.548,"LINESTRING (-77.0479539 -11.9836406, -77.048019 -11.9834105)",,N/A,,
118291903,False,,Jirón Huarocondo,residential,,True,161.73200000000003,"LINESTRING (-77.0479539 -11.9836406, -77.0470884 -11.9833953, -77.0470672 -11.9833962, -77.0470543 -11.9834099, -77.0469956 -11.9835938, -77.0469699 -11.9836154, -77.0469381 -11.9836216, -77.0469055 -11.9836181, -77.0467337 -11.9835683, -77.0467239 -11.9835617, -77.0467184 -11.9835529, -77.0467148 -11.9835377, -77.0467137 -11.9835065)",,N/A,,
118291906,False,,Jirón Cahuide,residential,,False,95.243,"LINESTRING (-77.0533602 -11.9818404, -77.0535938 -11.9810149)",,N/A,,
118291906,False,,Jirón Cahuide,residential,,True,30.519,"LINESTRING (-77.0533602 -11.9818404, -77.0532842 -11.9821046)",,N/A,,
118291952,False,,Jirón Ollantaytambo,residential,,False,53.019,"LINESTRING (-77.0533602 -11.9818404, -77.0538296 -11.9819689)",,N/A,,
118291952,False,,Jirón Ollantaytambo,residential,,True,80.251,"LINESTRING (-77.0533602 -11.9818404, -77.0526509 -11.9816418)",,N/A,,
118291901,False,,Jirón Pisac,residential,,False,77.924,"LINESTRING (-77.0485846 -11.983085, -77.0483939 -11.9837605)",,N/A,,
118291901,False,,Jirón Pisac,residential,,True,50.196,"LINESTRING (-77.0485846 -11.983085, -77.0487038 -11.9826489)",,N/A,,
118291910,False,,Jirón Tamputoco,residential,,False,48.066,"LINESTRING (-77.0485846 -11.983085, -77.0481599 -11.9829656)",,N/A,,
118291896,False,,Jirón Colquepata,residential,,False,51.049,"LINESTRING (-77.0465575 -11.9825154, -77.0464205 -11.9829545)",,N/A,,
118291896,False,,Jirón Colquepata,residential,,True,53.207,"LINESTRING (-77.0465575 -11.9825154, -77.0466716 -11.9820501)",,N/A,,
118291910,False,,Jirón Tamputoco,residential,,False,105.159,"LINESTRING (-77.0465575 -11.9825154, -77.0456283 -11.9822543)",,N/A,,
118291910,False,,Jirón Tamputoco,residential,,True,49.942,"LINESTRING (-77.0465575 -11.9825154, -77.0469988 -11.9826394)",,N/A,,
118291916,True,,Avenida Huanacaure,secondary,40,False,51.385,"LINESTRING (-77.0496685 -11.9815945, -77.0501218 -11.9817246)",,N/A,,
118291970,False,2,Jirón Huamachuco,residential,,False,8.014,"LINESTRING (-77.0496685 -11.9815945, -77.0496479 -11.9816637)",,N/A,,
118291970,False,2,Jirón Huamachuco,residential,,True,102.382,"LINESTRING (-77.0496685 -11.9815945, -77.0499217 -11.9807077)",,N/A,,
118291923,True,,Jirón Quipaypampa,residential,,False,50.173,"LINESTRING (-77.0475897 -11.9805112, -77.0477148 -11.9800769)",,N/A,,
118291982,False,,Jirón Inca Roca,residential,,True,48.115,"LINESTRING (-77.0475897 -11.9805112, -77.0471648 -11.9803909)",,N/A,,
118291909,False,,Jirón Ollantaytambo,residential,,False,57.059,"LINESTRING (-77.0508158 -11.9809547, -77.0513192 -11.981099)",,N/A,,
118291956,False,,Jirón Inca Urco,residential,,False,50.234,"LINESTRING (-77.0508158 -11.9809547, -77.0506897 -11.9813893)",,N/A,,
118291956,False,,Jirón Inca Urco,residential,,True,80.286,"LINESTRING (-77.0508158 -11.9809547, -77.0509202 -11.9805948, -77.0510173 -11.9802601)",,N/A,,
118291916,True,,Avenida Huanacaure,secondary,40,False,49.251,"LINESTRING (-77.0501218 -11.9817246, -77.0505563 -11.9818492)",,N/A,,
118291926,False,,Jirón Muquiyauyos,residential,,True,183.21200000000002,"LINESTRING (-77.0501218 -11.9817246, -77.0501763 -11.9815274, -77.0505616 -11.9801341)",,N/A,,
118291901,False,,Jirón Pisac,residential,,False,52.368,"LINESTRING (-77.0490407 -11.9814899, -77.0489123 -11.9819438)",,N/A,,
118291938,True,,Jirón Pisac,residential,,False,10.709,"LINESTRING (-77.0490407 -11.9814899, -77.0489998 -11.9814023)",,N/A,,
118291972,True,,Avenida Huanacaure,secondary,40,False,118.125,"LINESTRING (-77.0490407 -11.9814899, -77.0479962 -11.9811991)",,N/A,,
118291947,False,,Jirón Inca Yupanqui,residential,,True,83.083,"LINESTRING (-77.0499287 -11.9781755, -77.0491913 -11.9779807)",,N/A,,
118291968,False,,Jirón Rio Sapi,residential,,False,30.138,"LINESTRING (-77.0499287 -11.9781755, -77.0498529 -11.9784362)",,N/A,,
118291968,False,,Jirón Rio Sapi,residential,,True,59.04,"LINESTRING (-77.0499287 -11.9781755, -77.0500772 -11.9776648)",,N/A,,
118291983,False,,Sacsayhuaman,residential,,True,53.261,"LINESTRING (-77.0522578 -11.9796441, -77.0517887 -11.9795068)",,N/A,,
118291981,False,2,Jirón Pacaritambo,residential,,False,146.303,"LINESTRING (-77.0522578 -11.9796441, -77.0524025 -11.9791454, -77.052577 -11.9785443, -77.0526252 -11.9783784)",,N/A,,
118291981,False,2,Jirón Pacaritambo,residential,,True,184.284,"LINESTRING (-77.0522578 -11.9796441, -77.052211 -11.9797203, -77.0517812 -11.9812313)",,N/A,,
"[118291949, 118291983]",False,,"['Andamarca', 'Sacsayhuaman']",residential,,False,155.112,"LINESTRING (-77.0522578 -11.9796441, -77.052575 -11.9797369, -77.0526278 -11.9797632, -77.0526588 -11.9798053, -77.052666 -11.9798525, -77.0524071 -11.9807302)",,N/A,,
118291925,False,,Jirón Rio Sapi,residential,,False,20.875,"LINESTRING (-77.0490206 -11.9785473, -77.0489675 -11.9787277)",,N/A,,
118291925,False,,Jirón Rio Sapi,residential,,True,36.589,"LINESTRING (-77.0490206 -11.9785473, -77.0491192 -11.9782327)",,N/A,,
118291954,False,,Avenida Sacsayhuaman,residential,,False,50.969,"LINESTRING (-77.0490206 -11.9785473, -77.0485685 -11.9784268)",,N/A,,
118291908,False,,San Pedro,residential,,False,90.974,"LINESTRING (-77.0526509 -11.9816418, -77.0528718 -11.9808527)",,N/A,,
118291908,False,,San Pedro,residential,,True,31.139,"LINESTRING (-77.0526509 -11.9816418, -77.0525753 -11.9819119)",,N/A,,
118291952,False,,Jirón Ollantaytambo,residential,,False,80.251,"LINESTRING (-77.0526509 -11.9816418, -77.0533602 -11.9818404)",,N/A,,
118291957,False,,,residential,,False,34.507,"LINESTRING (-77.051358 -11.9821381, -77.0512667 -11.9824353)",,N/A,,
118291972,True,,Avenida Huanacaure,secondary,40,False,92.625,"LINESTRING (-77.051358 -11.9821381, -77.050537 -11.981917)",,N/A,,
118291910,False,,Jirón Tamputoco,residential,,False,53.654,"LINESTRING (-77.0481599 -11.9829656, -77.0476858 -11.9828324)",,N/A,,
118291910,False,,Jirón Tamputoco,residential,,True,48.066,"LINESTRING (-77.0481599 -11.9829656, -77.0485846 -11.983085)",,N/A,,
118291958,False,,Jirón Rio Sapi,residential,,False,51.663,"LINESTRING (-77.0481599 -11.9829656, -77.0482923 -11.9825194)",,N/A,,
118291958,False,,Jirón Rio Sapi,residential,,True,51.79,"LINESTRING (-77.0481599 -11.9829656, -77.048019 -11.9834105)",,N/A,,
118291930,True,,Jirón Quipaypampa,secondary,40,False,7.536,"LINESTRING (-77.0474462 -11.9810487, -77.0474636 -11.9809831)",,N/A,,
118291941,False,,Jirón Quipaypampa,residential,,False,51.372,"LINESTRING (-77.0474684 -11.9792672, -77.0476 -11.9788235)",,N/A,,
118291941,False,,Jirón Quipaypampa,residential,,True,79.53,"LINESTRING (-77.0474684 -11.9792672, -77.0472622 -11.9799534)",,N/A,,
118291942,False,,Jirón Ollantaytambo,residential,,False,50.234,"LINESTRING (-77.0474684 -11.9792672, -77.0479124 -11.9793915)",,N/A,,
118291932,False,,Jirón Paucartambo,residential,,True,158.401,"LINESTRING (-77.0516541 -11.9799632, -77.0502539 -11.9795718)",,N/A,,
118291973,False,,Jirón Inca Urco,residential,,False,50.607,"LINESTRING (-77.0516541 -11.9799632, -77.0515252 -11.9804005)",,N/A,,
118291973,False,,Jirón Inca Urco,residential,,True,52.819,"LINESTRING (-77.0516541 -11.9799632, -77.0517887 -11.9795068)",,N/A,,
118291922,False,,Jirón Ollantaytambo,residential,,False,51.51,"LINESTRING (-77.0505616 -11.9801341, -77.0510173 -11.9802601)",,N/A,,
118291922,False,,Jirón Ollantaytambo,residential,,True,49.171,"LINESTRING (-77.0505616 -11.9801341, -77.0501266 -11.9800138)",,N/A,,
118291926,False,,Jirón Muquiyauyos,residential,,False,183.21200000000002,"LINESTRING (-77.0505616 -11.9801341, -77.0501763 -11.9815274, -77.0501218 -11.9817246)",,N/A,,
118291925,False,,Jirón Rio Sapi,residential,,False,29.098,"LINESTRING (-77.0491913 -11.9779807, -77.0491192 -11.9782327)",,N/A,,
118291947,False,,Jirón Inca Yupanqui,residential,,False,83.083,"LINESTRING (-77.0491913 -11.9779807, -77.0499287 -11.9781755)",,N/A,,
118291947,False,,Jirón Inca Yupanqui,residential,,True,51.296,"LINESTRING (-77.0491913 -11.9779807, -77.0487394 -11.9778488)",,N/A,,
118291896,False,,Jirón Colquepata,residential,,False,79.28,"LINESTRING (-77.0470359 -11.980829, -77.0468454 -11.9815172)",,N/A,,
118291896,False,,Jirón Colquepata,residential,,True,50.692,"LINESTRING (-77.0470359 -11.980829, -77.0471648 -11.9803909)",,N/A,,
118291914,False,,Jirón Huanacaure,residential,,True,50.16,"LINESTRING (-77.0470359 -11.980829, -77.0465916 -11.9807082)",,N/A,,
118291971,False,,Turibamba,residential,,False,183.333,"LINESTRING (-77.0499378 -11.9789943, -77.0494845 -11.9805823)",,N/A,,
118291983,False,,Sacsayhuaman,residential,,False,50.524,"LINESTRING (-77.0499378 -11.9789943, -77.050385 -11.9791171)",,N/A,,
118291983,False,,Sacsayhuaman,residential,,True,50.183,"LINESTRING (-77.0499378 -11.9789943, -77.0494936 -11.9788724)",,N/A,,
118291924,False,,Jirón Ollantaytambo,residential,,False,38.431,"LINESTRING (-77.0486996 -11.9803574, -77.0490378 -11.9804574)",,N/A,,
118291929,False,,Jirón Rio Sapi,residential,,False,103.007,"LINESTRING (-77.0486996 -11.9803574, -77.0484408 -11.9812485)",,N/A,,
118291929,False,,Jirón Rio Sapi,residential,,True,79.704,"LINESTRING (-77.0486996 -11.9803574, -77.048888 -11.9796647)",,N/A,,
321058368,True,,Avenida Chinchaysuyo,secondary,40,False,55.618,"LINESTRING (-77.0478446 -11.9770417, -77.0473554 -11.9768962)",,N/A,,
426830877,True,,Avenida Antisuyo,secondary,40,False,55.271,"LINESTRING (-77.0478446 -11.9770417, -77.0477003 -11.9775183)",,N/A,,
118291982,False,,Jirón Inca Roca,residential,,False,104.228,"LINESTRING (-77.0462413 -11.9801409, -77.0471648 -11.9803909)",,N/A,,
327339754,True,,Avenida Antisuyo,secondary,40,False,50.148,"LINESTRING (-77.0462413 -11.9801409, -77.0461246 -11.9805772)",,N/A,,
118291932,False,,Jirón Paucartambo,residential,,False,158.401,"LINESTRING (-77.0502539 -11.9795718, -77.0516541 -11.9799632)",,N/A,,
118291970,False,2,Jirón Huamachuco,residential,,False,51.062,"LINESTRING (-77.0502539 -11.9795718, -77.0501266 -11.9800138)",,N/A,,
118291970,False,2,Jirón Huamachuco,residential,,True,52.533,"LINESTRING (-77.0502539 -11.9795718, -77.050385 -11.9791171)",,N/A,,
118291910,False,,Jirón Tamputoco,residential,,False,49.942,"LINESTRING (-77.0469988 -11.9826394, -77.0465575 -11.9825154)",,N/A,,
118291910,False,,Jirón Tamputoco,residential,,True,77.747,"LINESTRING (-77.0469988 -11.9826394, -77.0476858 -11.9828324)",,N/A,,
118291940,False,,Jirón Quipaypampa,residential,,True,51.396,"LINESTRING (-77.0469988 -11.9826394, -77.0468755 -11.9830856)",,N/A,,
118291916,True,,Avenida Huanacaure,secondary,40,False,68.597,"LINESTRING (-77.0490634 -11.9814207, -77.0496685 -11.9815945)",,N/A,,
118291919,True,,Jirón Pisac,residential,,False,8.081,"LINESTRING (-77.0490634 -11.9814207, -77.0490407 -11.9814899)",,N/A,,
118291904,False,,Jirón Inca Yupanqui,residential,,True,82.953,"LINESTRING (-77.0498529 -11.9784362, -77.0491192 -11.9782327)",,N/A,,
118291968,False,,Jirón Rio Sapi,residential,,True,30.138,"LINESTRING (-77.0498529 -11.9784362, -77.0499287 -11.9781755)",,N/A,,
118291904,False,,Jirón Inca Yupanqui,residential,,False,63.853,"LINESTRING (-77.0498529 -11.9784362, -77.0503355 -11.9785619, -77.0503585 -11.9785617, -77.0503782 -11.9785555, -77.0504142 -11.9785309)",,N/A,,
118291916,True,,Avenida Huanacaure,secondary,40,False,11.168,"LINESTRING (-77.0474636 -11.9809831, -77.0475633 -11.9810071)",,N/A,,
118291923,True,,Jirón Quipaypampa,residential,,False,54.236,"LINESTRING (-77.0474636 -11.9809831, -77.0475897 -11.9805112)",,N/A,,
118291916,True,,Avenida Huanacaure,secondary,40,False,158.301,"LINESTRING (-77.0505563 -11.9818492, -77.0519562 -11.9822384)",,N/A,,
118291956,False,,Jirón Inca Urco,residential,,False,7.826,"LINESTRING (-77.0505563 -11.9818492, -77.050537 -11.981917)",,N/A,,
118291956,False,,Jirón Inca Urco,residential,,True,53.157,"LINESTRING (-77.0505563 -11.9818492, -77.0506897 -11.9813893)",,N/A,,
118291896,False,,Jirón Colquepata,residential,,False,50.692,"LINESTRING (-77.0471648 -11.9803909, -77.0470359 -11.980829)",,N/A,,
118291982,False,,Jirón Inca Roca,residential,,False,48.115,"LINESTRING (-77.0471648 -11.9803909, -77.0475897 -11.9805112)",,N/A,,
118291982,False,,Jirón Inca Roca,residential,,True,104.228,"LINESTRING (-77.0471648 -11.9803909, -77.0462413 -11.9801409)",,N/A,,
118291950,False,,Jirón Antisuyo,residential,,True,23.496,"LINESTRING (-77.04573 -11.983683, -77.0457903 -11.9834801)",,N/A,,
118291960,False,,Jirón Huarocondo,residential,,True,31.117,"LINESTRING (-77.04573 -11.983683, -77.0454545 -11.9836076)",,N/A,,
118291950,False,,Jirón Antisuyo,residential,,False,131.238,"LINESTRING (-77.04573 -11.983683, -77.045472 -11.9845097, -77.0454484 -11.9845452, -77.0454289 -11.9845612, -77.0453977 -11.9845673, -77.0453597 -11.9845686, -77.0452447 -11.9845725, -77.0451764 -11.9845612)",,N/A,,
370644912,True,,Avenida Coricancha,tertiary,40,False,49.054,"LINESTRING (-77.0456693 -11.9817597, -77.0452345 -11.9816426)",,N/A,,
798532083,True,,Avenida Antisuyo,secondary,40,False,7.151,"LINESTRING (-77.0456693 -11.9817597, -77.0456875 -11.9816979)",,N/A,,
118291937,False,,Calca,residential,,False,59.66,"LINESTRING (-77.0488911 -11.9773332, -77.0487394 -11.9778488)",,N/A,,
331561458,True,,Avenida Chinchaysuyo,secondary,40,False,29.384,"LINESTRING (-77.0488911 -11.9773332, -77.0486313 -11.9772608)",,N/A,,
1138381132,True,,Avenida Indoamerica,tertiary,,False,7.651,"LINESTRING (-77.0536101 -11.9827449, -77.0536289 -11.9826786)",,N/A,,
118291972,True,,Avenida Huanacaure,secondary,40,False,53.5,"LINESTRING (-77.0536101 -11.9827449, -77.0535555 -11.9827425, -77.0531344 -11.9826275)",,N/A,,
118291915,False,,Pasaje Antisuyo,residential,,True,110.266,"LINESTRING (-77.0451764 -11.9845612, -77.0454545 -11.9836076)",,N/A,,
118291950,False,,Jirón Antisuyo,residential,,True,131.238,"LINESTRING (-77.0451764 -11.9845612, -77.0452447 -11.9845725, -77.0453597 -11.9845686, -77.0453977 -11.9845673, -77.0454289 -11.9845612, -77.0454484 -11.9845452, -77.045472 -11.9845097, -77.04573 -11.983683)",,N/A,,
118291965,False,,Jirón Antisuyo,residential,,True,131.788,"LINESTRING (-77.0451764 -11.9845612, -77.0451508 -11.984555, -77.0450855 -11.9845392, -77.0450422 -11.9845215, -77.0450091 -11.9844818, -77.044985 -11.9844225, -77.0449706 -11.9843666, -77.0449521 -11.9843023, -77.0449466 -11.9842525, -77.0449473 -11.9841941, -77.0449565 -11.9841404, -77.0449691 -11.9840786, -77.0451563 -11.9835259)",,N/A,,
118291892,False,,Colquepata,residential,,True,181.42,"LINESTRING (-77.0473056 -11.9782663, -77.0468436 -11.979834)",,N/A,,
118291983,False,,Sacsayhuaman,residential,,False,47.88,"LINESTRING (-77.0473056 -11.9782663, -77.0477291 -11.9783837)",,N/A,,
118291983,False,,Sacsayhuaman,residential,,True,55.59,"LINESTRING (-77.0473056 -11.9782663, -77.0468149 -11.9781266)",,N/A,,
118291937,False,,Calca,residential,,True,20.465,"LINESTRING (-77.0485173 -11.9786039, -77.0485685 -11.9784268)",,N/A,,
118291983,False,,Sacsayhuaman,residential,,False,50.868,"LINESTRING (-77.0485173 -11.9786039, -77.0489675 -11.9787277)",,N/A,,
118291983,False,,Sacsayhuaman,residential,,True,50.281,"LINESTRING (-77.0485173 -11.9786039, -77.0480723 -11.9784815)",,N/A,,
118291953,True,,Jirón Quipaypampa,secondary,40,False,76.909,"LINESTRING (-77.0473927 -11.9815184, -77.0471983 -11.9821834)",,N/A,,
118291963,False,,Huatanay,residential,,False,69.433,"LINESTRING (-77.0473927 -11.9815184, -77.0480064 -11.9816902)",,N/A,,
118291893,False,,Jirón Inca Roca,residential,,False,54.548,"LINESTRING (-77.0520908 -11.9817853, -77.0525753 -11.9819119)",,N/A,,
118291893,False,,Jirón Inca Roca,residential,,True,50.154,"LINESTRING (-77.0520908 -11.9817853, -77.0516478 -11.9816602)",,N/A,,
118291949,False,,Andamarca,residential,,False,52.467,"LINESTRING (-77.0520908 -11.9817853, -77.0519562 -11.9822384)",,N/A,,
118291949,False,,Andamarca,residential,,True,49.652,"LINESTRING (-77.0520908 -11.9817853, -77.0522192 -11.9813568)",,N/A,,
118291937,False,,Calca,residential,,False,66.905,"LINESTRING (-77.0487394 -11.9778488, -77.0485685 -11.9784268)",,N/A,,
118291937,False,,Calca,residential,,True,59.66,"LINESTRING (-77.0487394 -11.9778488, -77.0488911 -11.9773332)",,N/A,,
118291947,False,,Jirón Inca Yupanqui,residential,,False,51.296,"LINESTRING (-77.0487394 -11.9778488, -77.0491913 -11.9779807)",,N/A,,
118291947,False,,Jirón Inca Yupanqui,residential,,True,50.803999999999995,"LINESTRING (-77.0487394 -11.9778488, -77.0483684 -11.9777386, -77.0482977 -11.9777034)",,N/A,,
118291918,False,,Huana Cusco,residential,,False,129.521,"LINESTRING (-77.0468755 -11.9830856, -77.048019 -11.9834105)",,N/A,,
118291940,False,,Jirón Quipaypampa,residential,,False,51.396,"LINESTRING (-77.0468755 -11.9830856, -77.0469988 -11.9826394)",,N/A,,
118291940,False,,Jirón Quipaypampa,residential,,True,50.461,"LINESTRING (-77.0468755 -11.9830856, -77.0467354 -11.9834898, -77.0467137 -11.9835065)",,N/A,,
118291903,False,,Jirón Huarocondo,residential,,False,49.479,"LINESTRING (-77.0458489 -11.9832615, -77.046284 -11.9833913)",,N/A,,
118291950,False,,Jirón Antisuyo,residential,,False,25.129,"LINESTRING (-77.0458489 -11.9832615, -77.0457903 -11.9834801)",,N/A,,
118291903,False,,Jirón Huarocondo,residential,,True,52.11899999999999,"LINESTRING (-77.0458489 -11.9832615, -77.0455564 -11.9831765, -77.0454085 -11.983134, -77.0453888 -11.9831314)",,N/A,,
118291896,False,,Jirón Colquepata,residential,,False,54.173,"LINESTRING (-77.0468454 -11.9815172, -77.0466955 -11.9819818)",,N/A,,
118291896,False,,Jirón Colquepata,residential,,True,79.28,"LINESTRING (-77.0468454 -11.9815172, -77.0470359 -11.980829)",,N/A,,
118291951,False,,Jirón Tinta,residential,,True,51.942,"LINESTRING (-77.0468454 -11.9815172, -77.0463852 -11.9813925)",,N/A,,
"[166391971, 166391972]",True,,Avenida Indoamerica,tertiary,,False,181.37700000000004,"LINESTRING (-77.0539023 -11.9820359, -77.0536884 -11.9828334, -77.0535085 -11.9834228, -77.0534741 -11.9835227, -77.0534275 -11.9835958)",,N/A,,
426830878,True,,,secondary_link,40,False,87.36399999999999,"LINESTRING (-77.0539023 -11.9820359, -77.0538228 -11.9821901, -77.0537901 -11.9823045, -77.0536869 -11.9826832, -77.0536559 -11.9827286, -77.0536101 -11.9827449)",,N/A,,
118291893,False,,Jirón Inca Roca,residential,,True,80.031,"LINESTRING (-77.0532842 -11.9821046, -77.0525753 -11.9819119)",,N/A,,
118291906,False,,Jirón Cahuide,residential,,False,30.519,"LINESTRING (-77.0532842 -11.9821046, -77.0533602 -11.9818404)",,N/A,,
118291906,False,,Jirón Cahuide,residential,,True,53.373,"LINESTRING (-77.0532842 -11.9821046, -77.0531511 -11.9825666)",,N/A,,
118291899,False,,Jirón Tamputoco,residential,,False,47.019,"LINESTRING (-77.0487038 -11.9826489, -77.0482923 -11.9825194)",,N/A,,
118291901,False,,Jirón Pisac,residential,,False,50.196,"LINESTRING (-77.0487038 -11.9826489, -77.0485846 -11.983085)",,N/A,,
